host_id,host_prof,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,lodging,days_available,days_since_review
503800,0,4,126,40.67473,-73.94494,3,100,90,0,0.0,1,365,
478395,0,4,121,40.69305,-73.93185,3,175,2,370,3.74,1,204,5.0
473113,0,4,126,40.67174,-73.95663,3,120,5,104,1.04,1,272,19.0
509341,0,4,158,40.71055,-73.95098,3,140,7,13,0.13,1,0,1087.0
509918,0,4,121,40.69465,-73.95458,3,200,5,4,0.07,1,9,196.0
116599,1,4,185,40.68413,-73.96542,2,165,4,11,0.11,3,365,33.0
31374,1,5,193,40.73877,-73.97707,3,125,4,1,0.01,3,181,2745.0
520279,0,5,206,40.74893,-73.99544,3,130,30,19,0.19,1,189,394.0
522065,1,5,149,40.79406,-73.94102,1,65,7,131,1.31,2,0,45.0
522164,0,4,164,40.68795,-73.97332,3,123,30,15,0.15,1,189,70.0
523218,0,5,86,40.85295,-73.93361,2,67,2,136,1.37,1,296,23.0
526653,0,2,65,40.72413,-73.76133,2,50,1,43,0.45,1,88,2.0
526805,0,4,170,40.66918,-73.99187,3,130,7,98,0.99,1,35,12.0
530032,0,4,158,40.71125,-73.95613,2,100,3,31,0.31,1,0,131.0
178043,0,5,196,40.78558,-73.9696,3,212,21,45,0.46,1,35,555.0
465278,0,4,158,40.71577,-73.96053,3,190,3,124,1.76,1,359,14.0
251176,1,5,187,40.72577,-73.98745,3,249,5,166,1.68,2,365,44.0
547386,0,2,148,40.58615,-73.81245,2,70,27,13,0.13,1,335,1388.0
322716,1,4,126,40.67086,-73.94872,3,100,30,15,0.16,5,282,186.0
551055,1,5,137,40.82773,-73.95231,2,60,3,380,3.83,2,247,14.0
552679,0,4,121,40.68505,-73.95684,3,135,2,86,0.87,1,102,24.0
306739,1,4,160,40.72911,-73.95493,3,175,3,248,2.53,3,274,20.0
3088389,0,5,196,40.77944,-73.98567,3,120,5,49,0.56,1,201,21.0
568568,0,5,210,40.74503,-73.98876,3,169,18,54,0.57,1,98,7.0
572527,0,4,126,40.67539,-73.96093,3,165,7,3,0.03,1,157,2381.0
573316,0,5,137,40.8054,-73.95189,2,90,1,1,0.02,1,0,1285.0
571952,0,5,190,40.78491,-73.9508,3,225,2,56,0.57,1,312,194.0
181376,1,4,164,40.69088,-73.97307,2,95,2,163,1.66,2,331,47.0
314582,1,4,126,40.67555,-73.95057,2,55,2,247,2.51,2,275,19.0
275582,0,5,194,40.75835,-73.99193,2,85,10,116,1.17,1,174,60.0
579495,1,4,162,40.66527,-73.9886,3,199,14,27,0.28,2,223,52.0
314941,1,5,188,40.71895,-73.99434,3,211,1,52,0.6,3,361,32.0
582598,0,5,210,40.75579,-73.96699,3,145,6,39,0.4,1,0,289.0
567187,0,5,137,40.82399,-73.95328,2,65,14,35,0.35,1,283,39.0
127772,0,5,137,40.81822,-73.94095,3,99,1,320,3.23,1,220,17.0
585166,0,2,134,40.76434,-73.92132,3,110,4,30,0.32,1,363,24.0
209460,1,4,126,40.67705,-73.94925,3,80,3,225,2.27,4,315,16.0
593115,0,4,195,40.69263,-73.99438,3,150,30,95,0.96,1,281,410.0
2248897,0,4,121,40.68448,-73.92747,3,110,4,70,0.75,1,283,12.0
585458,0,5,206,40.74412,-74.00208,2,290,2,35,0.36,1,20,188.0
599354,0,5,187,40.73067,-73.98702,2,87,2,0,0.0,1,0,
138069,0,4,158,40.70665,-73.94061,3,190,4,50,0.51,1,331,8.0
262812,0,4,158,40.72063,-73.95952,3,200,2,29,0.31,1,36,17.0
611716,1,4,183,40.67644,-73.98082,3,165,2,23,0.23,2,7,1164.0
617990,1,5,137,40.80481,-73.94794,3,110,2,142,1.44,2,301,24.0
622460,0,5,187,40.72533,-73.99143,3,395,2,70,0.73,1,170,9.0
622855,1,4,121,40.68569,-73.93038,2,99,2,38,0.54,2,307,37.0
308652,1,4,93,40.64302,-73.97255,2,39,1,82,0.94,2,365,52.0
627217,1,5,187,40.72939,-73.98857,3,189,2,403,4.1,3,201,3.0
620288,0,5,196,40.79918,-73.96607,2,85,1,3,0.03,1,0,1707.0
23276,0,4,170,40.66862,-73.9926,3,260,30,3,0.03,1,316,1801.0
256161,1,5,137,40.81333,-73.94453,3,122,1,116,1.18,5,271,27.0
275563,0,4,160,40.72473,-73.95199,3,165,2,175,1.79,1,139,3.0
85330,1,2,138,40.70925,-73.85262,3,97,3,28,1.21,3,209,9.0
651390,0,5,208,40.73215,-74.00922,3,170,4,24,0.25,1,0,561.0
507186,0,4,158,40.71109,-73.94332,3,125,2,15,0.15,1,0,1129.0
653405,0,5,199,40.7463,-73.97926,2,130,4,105,1.07,1,193,34.0
652842,0,4,158,40.71823,-73.95849,3,225,10,22,0.38,1,52,41.0
663764,1,4,114,40.651,-73.94886,2,50,2,263,2.69,2,136,16.0
663879,1,4,164,40.68626,-73.97598,3,170,3,86,0.91,2,286,20.0
665013,0,5,206,40.74488,-74.001,3,132,4,10,0.1,1,0,920.0
663384,0,4,183,40.67632,-73.97616,3,250,7,18,0.21,1,18,44.0
674970,0,4,160,40.72212,-73.94254,3,141,5,8,0.21,1,9,367.0
680818,0,4,126,40.67456,-73.95151,3,64,20,70,0.73,1,3,160.0
622866,0,4,158,40.71363,-73.96019,3,249,3,150,1.55,1,277,5.0
683975,0,4,126,40.6755,-73.95878,2,79,2,115,1.18,1,0,776.0
686147,0,5,187,40.72274,-73.97581,3,185,2,69,0.71,1,233,45.0
686768,0,4,182,40.6858,-73.9828,3,120,3,232,2.41,1,221,18.0
687361,0,4,183,40.67535,-73.97654,3,495,1,35,0.41,1,355,543.0
689661,0,5,203,40.72255,-73.99346,3,375,3,18,0.21,1,0,2108.0
630453,0,5,203,40.72094,-73.99706,3,175,3,68,0.69,1,277,30.0
277747,0,5,187,40.72485,-73.97813,3,150,4,22,0.23,1,0,1703.0
616825,0,5,137,40.80473,-73.9532,3,259,8,17,0.17,1,343,53.0
299755,0,5,187,40.72217,-73.98419,2,96,1,34,0.58,1,0,1282.0
404424,0,4,158,40.71943,-73.9565,3,145,7,8,0.08,1,0,1860.0
703156,0,5,206,40.74249,-74.00329,3,200,4,0,0.0,1,0,
706418,0,5,196,40.79264,-73.97294,3,95,5,2,0.08,1,0,369.0
709434,0,4,152,40.65749,-73.97675,3,250,4,52,0.72,1,188,74.0
709334,1,5,137,40.80474,-73.94688,3,295,2,74,0.76,2,264,24.0
715807,0,5,207,40.72831,-74.00177,3,175,3,18,0.19,1,0,2231.0
716064,0,4,158,40.71541,-73.94144,3,451,2,72,0.86,1,331,60.0
718349,0,5,196,40.79765,-73.96245,3,165,2,191,2.18,1,236,11.0
720320,0,5,190,40.78508,-73.95332,3,250,4,0,0.0,1,0,
716306,0,1,12,40.89747,-73.8639,3,77,1,197,2.49,1,309,17.0
726333,0,5,188,40.72008,-73.98404,3,250,4,19,0.2,1,0,4.0
722320,0,2,134,40.75725,-73.91098,3,129,1,414,4.34,1,245,7.0
216191,1,4,158,40.7102,-73.94495,2,98,2,8,0.09,4,0,211.0
731855,0,4,183,40.67359,-73.97904,3,150,2,0,0.0,1,8,
731904,0,5,187,40.72674,-73.9782,2,95,7,25,0.3,1,359,148.0
256161,1,5,137,40.81156,-73.94571,2,55,3,119,1.22,5,333,43.0
732535,1,5,137,40.80497,-73.95016,3,300,2,203,2.14,3,258,4.0
733894,1,2,67,40.7385,-73.91806,2,42,40,53,0.55,3,236,236.0
737585,0,4,160,40.72937,-73.95671,3,125,2,104,1.09,1,22,24.0
739499,0,5,187,40.72587,-73.98438,2,175,3,175,1.8,1,236,12.0
745069,1,5,137,40.82426,-73.9463,2,75,3,38,0.42,3,365,428.0
656841,0,4,158,40.71624,-73.96272,3,255,45,39,0.5,1,89,69.0
757166,0,4,121,40.68101,-73.94081,3,72,31,88,0.91,1,164,24.0
758441,1,4,121,40.68669,-73.91989,2,165,1,27,0.28,4,311,640.0
573065,0,4,158,40.71534,-73.95914,3,165,5,117,1.28,1,23,11.0
759583,1,4,185,40.68288,-73.96024,2,75,3,43,0.44,2,365,51.0
762563,0,4,160,40.72489,-73.95494,3,130,5,4,0.05,1,0,1580.0
465589,0,4,158,40.70867,-73.94284,3,139,2,385,4.0,1,222,11.0
54275,1,4,121,40.67963,-73.93908,2,88,1,64,0.68,3,238,9.0
54275,1,4,121,40.6798,-73.93908,2,80,1,39,0.41,3,218,16.0
759883,0,5,206,40.74346,-73.99882,2,150,2,37,1.79,1,0,7.0
769247,0,5,196,40.77724,-73.98109,3,200,3,10,0.12,1,0,190.0
770831,0,5,187,40.72972,-73.97995,3,200,2,103,1.08,1,235,16.0
733894,1,2,67,40.74102,-73.91681,2,42,40,41,0.43,3,246,39.0
772300,0,4,158,40.71309,-73.94128,2,90,6,3,0.03,1,0,1774.0
1856604,0,5,137,40.83096,-73.94633,3,295,3,227,2.33,1,247,14.0
776490,0,4,158,40.71323,-73.95745,3,450,5,37,0.79,1,15,195.0
776645,0,4,126,40.67212,-73.9506,3,130,2,29,0.35,1,119,12.0
242506,1,4,158,40.71023,-73.96665,2,89,3,205,2.31,3,0,556.0
781647,1,5,137,40.80523,-73.95139,3,198,5,42,0.44,2,234,37.0
627217,1,5,187,40.72636,-73.98917,3,99,2,280,2.92,3,257,5.0
32169,1,4,160,40.72185,-73.93956,2,46,4,86,0.89,3,350,32.0
69439,0,5,211,40.72351,-73.99683,2,140,2,54,0.56,1,221,24.0
787273,0,4,181,40.6809,-73.99233,3,500,7,7,0.07,1,0,315.0
867225,1,5,131,40.80525,-73.95916,2,75,5,57,0.59,2,201,190.0
733894,1,2,67,40.74,-73.91901,2,33,44,31,0.32,3,161,70.0
791287,0,5,196,40.80006,-73.96049,3,250,31,188,1.94,1,259,321.0
792159,0,4,66,40.70283,-73.92131,2,60,3,480,6.7,1,0,3.0
793620,0,5,86,40.84468,-73.94303,2,75,2,34,0.35,1,222,25.0
795640,0,4,181,40.68252,-73.99619,3,350,5,6,0.06,1,0,1432.0
306605,1,5,206,40.74342,-73.99483,3,205,9,3,0.04,2,76,423.0
795889,0,4,183,40.67853,-73.98089,3,219,5,2,0.03,1,0,1774.0
22486,1,4,183,40.6788,-73.97643,2,60,1,20,0.21,6,258,320.0
789257,0,5,196,40.77886,-73.98042,3,185,2,129,1.33,1,14,33.0
800982,0,5,187,40.72578,-73.97879,3,190,3,147,1.6,1,27,10.0
720558,0,4,162,40.66085,-73.98537,3,105,28,101,1.06,1,167,9.0
803086,1,5,149,40.80113,-73.94503,3,250,2,11,0.12,2,68,1285.0
747698,0,5,196,40.78569,-73.97581,3,175,65,11,0.12,1,358,2094.0
805344,1,5,137,40.82411,-73.94934,2,65,2,41,0.43,2,59,24.0
806112,0,4,121,40.68131,-73.95332,3,75,2,87,1.09,1,0,813.0
806214,0,1,24,40.85811,-73.90675,2,37,4,117,1.21,1,232,50.0
806774,1,4,158,40.70667,-73.96524,3,85,2,86,0.89,2,15,55.0
807642,1,4,46,40.60452,-73.97103,3,106,7,0,0.0,2,0,
812814,0,5,149,40.7932,-73.94007,3,79,2,15,0.16,1,0,1241.0
67778,1,4,164,40.68768,-73.97611,2,85,2,35,0.55,2,161,8.0
803086,1,5,137,40.80224,-73.94558,2,170,2,17,0.18,2,88,1378.0
302772,1,5,188,40.71473,-73.98842,2,115,3,3,0.04,2,337,1241.0
781647,1,5,137,40.80518,-73.95359,2,89,5,43,0.47,2,247,553.0
826192,0,5,137,40.80827,-73.95329,1,49,3,168,4.6,1,248,4.0
826459,0,4,160,40.72901,-73.95812,2,91,3,241,2.49,1,287,16.0
829652,0,5,201,40.73476,-73.98452,3,400,2,105,1.13,1,304,17.0
833926,0,4,66,40.69055,-73.92357,3,150,2,11,0.46,1,0,255.0
842125,0,4,126,40.67505,-73.95969,3,97,3,31,0.32,1,193,260.0
844862,1,5,187,40.72974,-73.98201,2,100,4,49,0.51,2,43,64.0
846309,0,4,158,40.70925,-73.95425,3,179,4,23,0.24,1,25,88.0
848748,1,4,160,40.72315,-73.95226,3,500,2,20,0.21,2,127,16.0
848960,0,5,206,40.73939,-73.99612,3,429,10,18,0.9,1,0,16.0
849492,0,5,193,40.74112,-73.97686,3,189,6,90,0.95,1,303,17.0
21475,0,5,188,40.72019,-73.98217,2,120,2,99,1.04,1,345,13.0
314941,1,5,203,40.72133,-73.99666,3,300,1,6,0.06,3,115,12.0
864735,1,2,134,40.75744,-73.92163,3,107,30,21,0.22,8,200,221.0
864735,1,2,134,40.75695,-73.9202,3,95,30,24,0.26,8,271,97.0
872121,0,5,137,40.8296,-73.94651,3,199,2,111,1.17,1,12,38.0
39260,0,5,149,40.79056,-73.9468,3,120,2,86,0.91,1,268,20.0
872805,1,5,208,40.73631,-73.99977,3,199,15,66,0.69,2,89,72.0
873273,1,1,78,40.86466,-73.85709,3,125,2,271,2.84,2,347,20.0
876054,0,4,158,40.71312,-73.96199,2,70,2,227,2.4,1,37,22.0
889106,0,4,158,40.71297,-73.94336,2,75,4,80,1.55,1,0,4.0
871727,0,5,208,40.73712,-74.00166,2,100,30,5,0.07,1,359,219.0
279078,1,4,121,40.69242,-73.95097,3,99,2,187,1.97,2,287,30.0
904833,0,5,206,40.73862,-73.99758,3,250,1,2,0.02,1,0,1412.0
906200,0,4,158,40.7158,-73.95803,3,350,6,1,0.02,1,233,1286.0
909146,0,4,180,40.68262,-73.97299,3,170,3,67,0.7,1,129,263.0
909234,0,5,187,40.73217,-73.98801,3,165,1,63,0.68,1,0,544.0
179020,0,5,194,40.76311,-73.99388,2,99,1,89,1.0,1,353,9.0
912541,0,5,206,40.74695,-74.00454,2,255,4,1,0.02,1,365,1907.0
489400,0,4,72,40.67497,-73.87305,3,169,3,177,1.86,1,297,11.0
915640,0,4,126,40.66788,-73.94813,3,99,4,90,0.94,1,56,10.0
918866,0,5,190,40.76684,-73.95944,3,169,7,39,0.41,1,44,3.0
920542,0,4,121,40.68967,-73.95445,3,160,3,42,0.44,1,355,53.0
922922,0,4,180,40.67946,-73.96501,3,215,3,33,0.35,1,156,63.0
874471,0,4,183,40.66944,-73.98083,3,130,3,179,2.02,1,273,42.0
923915,1,5,187,40.72566,-73.97748,2,110,3,81,0.85,2,274,104.0
936114,1,5,194,40.7709,-73.99181,2,150,28,43,0.45,2,258,11.0
302936,0,4,158,40.71943,-73.95958,2,65,30,52,0.54,1,276,252.0
938056,0,2,67,40.74249,-73.92466,2,75,2,160,1.68,1,65,15.0
48599,1,5,206,40.74033,-74.00024,3,149,6,23,0.27,2,0,415.0
936830,0,5,196,40.7969,-73.96128,2,89,6,35,0.37,1,180,752.0
940724,0,5,86,40.83403,-73.94553,2,50,1,225,2.35,1,343,28.0
949221,1,4,123,40.65513,-73.95641,2,43,1,401,6.62,2,43,6.0
949221,1,4,123,40.65589,-73.95539,2,42,1,72,0.84,2,96,23.0
304493,0,4,158,40.70275,-73.94501,2,85,1,46,0.97,1,59,192.0
953279,0,4,121,40.68897,-73.93569,3,139,3,83,1.19,1,255,17.0
611716,1,4,183,40.67617,-73.98136,2,105,1,211,2.21,2,252,25.0
953565,0,4,183,40.67595,-73.98053,3,265,5,15,0.16,1,0,1487.0
960836,0,5,194,40.76415,-73.99067,3,149,1,122,1.29,1,20,17.0
964482,1,5,137,40.83127,-73.94718,2,68,2,295,3.9,2,188,28.0
289135,0,4,121,40.68497,-73.95592,3,99,3,207,2.18,1,304,3.0
971075,1,5,137,40.82922,-73.94174,2,75,3,50,0.65,2,38,102.0
973438,0,4,158,40.71137,-73.94362,2,100,2,273,2.85,1,254,16.0
933378,0,5,190,40.76739,-73.9557,1,90,1,0,0.0,1,0,
568325,0,5,187,40.73089,-73.98195,3,160,30,25,0.26,1,46,436.0
988350,0,4,183,40.6755,-73.97859,3,190,4,105,1.62,1,328,60.0
918087,1,4,121,40.68812,-73.94934,2,67,4,72,0.76,3,0,926.0
1000477,0,5,190,40.7694,-73.9572,3,190,1,8,0.08,1,0,1025.0
51038,1,4,185,40.68634,-73.96161,3,248,2,58,0.61,6,199,36.0
903686,0,4,158,40.7093,-73.9497,2,100,6,8,0.09,1,249,1392.0
464506,1,5,172,40.713,-73.99752,2,95,3,172,1.84,2,64,8.0
1007558,0,5,204,40.75895,-73.9883,2,150,1,330,7.14,1,111,20.0
1010242,0,4,121,40.68186,-73.94113,3,145,3,123,1.29,1,287,29.0
1011426,0,4,66,40.68364,-73.91076,2,41,2,55,0.59,1,286,71.0
1012691,0,4,158,40.71893,-73.9428,3,120,4,87,0.99,1,263,7.0
12221,1,1,28,40.82802,-73.92039,2,50,3,258,2.7,2,276,15.0
1014639,0,4,164,40.68765,-73.97073,3,157,2,4,0.18,1,0,317.0
1017473,0,4,158,40.71413,-73.96596,3,195,14,31,0.33,1,263,45.0
1018472,1,4,117,40.58422,-73.94079,3,70,4,128,1.34,2,90,967.0
1024355,0,4,158,40.71973,-73.95582,3,185,3,14,0.15,1,0,1409.0
1029021,1,4,121,40.69025,-73.93323,3,145,3,30,0.32,3,11,16.0
1031148,0,2,67,40.73826,-73.92458,2,50,28,258,2.9,1,287,43.0
306739,1,4,160,40.73049,-73.96115,3,185,3,228,2.39,3,1,441.0
272730,0,5,187,40.72956,-73.97903,3,250,1,60,0.65,1,0,9.0
666271,0,5,208,40.73854,-74.00821,2,80,90,9,0.2,1,338,10.0
1094178,0,5,204,40.75877,-73.98863,3,230,2,179,1.88,1,44,21.0
1096084,0,4,170,40.67688,-73.9859,3,100,7,9,0.1,1,0,1112.0
293130,0,4,66,40.70051,-73.92204,2,40,1,1,0.37,1,5,80.0
800223,0,5,188,40.71712,-73.98898,2,200,30,25,0.49,1,0,315.0
1109658,0,3,18,40.60742,-74.14388,2,80,2,2,0.05,1,158,517.0
1112560,1,4,121,40.68741,-73.95741,2,79,3,152,1.6,3,192,15.0
864735,1,2,144,40.75627,-73.9211,3,95,30,24,0.25,8,358,101.0
1114587,1,5,196,40.79816,-73.9619,3,300,2,45,0.47,3,31,79.0
1121193,0,4,97,40.61927,-74.0307,3,100,30,7,0.08,1,241,238.0
1129218,0,5,137,40.8078,-73.95208,2,80,7,19,0.35,1,285,37.0
447754,0,4,34,40.61922,-73.99399,3,110,1,24,0.26,1,183,172.0
759583,1,4,185,40.68275,-73.96148,3,172,4,8,0.09,2,189,634.0
1138692,1,5,188,40.71813,-73.98416,3,199,1,29,0.31,2,162,1498.0
1138692,1,5,188,40.71892,-73.98401,3,199,1,14,0.15,2,158,1451.0
1139574,0,5,137,40.816,-73.95545,2,100,1,33,0.38,1,84,46.0
921500,0,5,137,40.82748,-73.95153,2,55,4,99,1.04,1,260,132.0
918087,1,4,121,40.68634,-73.95088,2,75,3,59,0.62,3,0,916.0
1144415,0,5,187,40.72229,-73.97901,3,146,3,142,1.5,1,166,24.0
846050,0,5,212,40.72956,-73.99287,2,250,2,0,0.0,1,0,
1146744,0,4,160,40.72595,-73.95298,3,116,29,22,0.23,1,335,117.0
4887492,1,5,219,40.71193,-74.00817,2,150,3,82,0.87,2,90,50.0
22486,1,4,183,40.68012,-73.97847,2,120,2,23,0.24,6,342,298.0
1153993,0,5,206,40.74233,-73.99865,3,199,4,32,0.34,1,28,63.0
1164642,0,4,180,40.67424,-73.96665,3,150,5,24,0.25,1,363,17.0
1165231,1,5,137,40.80486,-73.95298,2,69,1,59,0.63,2,86,257.0
1165231,1,5,137,40.80307,-73.95048,2,300,55,6,0.08,2,83,1650.0
991380,0,4,182,40.68653,-73.98562,3,230,4,18,0.21,1,0,370.0
1173599,0,5,210,40.74267,-73.98569,3,125,4,3,0.03,1,0,196.0
1112560,1,4,121,40.68749,-73.95494,2,79,3,115,1.21,3,264,5.0
663879,1,4,164,40.68645,-73.97538,2,130,3,154,1.63,2,305,21.0
1177497,1,4,185,40.68999,-73.96711,2,239,1,164,1.73,11,356,9.0
1177947,0,3,166,40.61077,-74.06824,3,75,6,76,0.8,1,278,27.0
815977,1,4,158,40.71126,-73.94576,3,220,3,116,1.23,2,135,10.0
209460,1,4,121,40.67855,-73.94949,3,80,3,234,2.47,4,308,10.0
1187935,0,5,187,40.72416,-73.9853,3,288,2,120,1.27,1,229,16.0
1191142,0,4,121,40.68516,-73.92521,3,135,4,82,0.87,1,273,53.0
1192424,0,5,208,40.73507,-74.00048,3,225,3,13,0.15,1,83,45.0
1192610,0,5,172,40.71611,-73.99828,2,110,30,59,0.64,1,281,16.0
1194377,0,4,121,40.67964,-73.93946,3,100,7,63,1.87,1,321,14.0
1190088,0,5,194,40.76189,-73.99,2,130,2,52,0.55,1,303,330.0
1097545,1,5,187,40.72645,-73.98035,2,89,1,278,2.95,3,192,7.0
507304,0,4,128,40.66293,-73.99833,3,200,5,1,0.01,1,0,2746.0
1203500,0,4,121,40.69046,-73.95167,3,80,2,35,0.4,1,36,31.0
12221,1,1,74,40.83001,-73.92158,2,50,5,235,2.49,2,271,11.0
292204,1,5,149,40.79239,-73.94535,3,135,28,115,1.21,2,341,10.0
1207399,0,5,187,40.72709,-73.98274,2,90,1,109,1.15,1,333,1377.0
1184442,0,5,211,40.72599,-74.00168,2,270,5,1,0.01,1,210,2192.0
1217241,0,4,121,40.68309,-73.94219,3,110,3,305,3.24,1,231,13.0
763420,0,5,149,40.79442,-73.93433,3,145,1,102,1.52,1,308,22.0
1220414,0,5,194,40.76166,-73.99675,3,179,30,83,0.88,1,292,40.0
1012895,0,2,41,40.70163,-73.90867,2,55,1,19,0.25,1,311,344.0
1223568,0,5,210,40.75575,-73.96842,2,110,2,61,0.65,1,264,53.0
902054,0,5,137,40.80903,-73.94197,3,325,5,89,0.94,1,153,10.0
1229984,1,2,144,40.74581,-73.95295,2,75,30,65,0.74,3,219,709.0
1234405,0,4,162,40.66414,-73.98574,3,300,1,40,0.44,1,0,24.0
83257,1,5,208,40.74,-74.00381,2,130,30,80,0.86,2,332,75.0
1236070,0,5,210,40.75348,-73.97065,3,190,30,136,1.45,1,120,21.0
1236817,0,5,188,40.72066,-73.98506,3,200,3,100,1.06,1,191,408.0
1240820,1,4,158,40.71746,-73.95497,3,180,2,125,1.36,3,248,4.0
4166168,0,4,192,40.70257,-73.9847,3,350,5,40,0.5,1,67,87.0
1151987,0,5,187,40.72264,-73.9837,3,160,4,0,0.0,1,0,
1146958,1,5,193,40.73833,-73.98186,3,195,30,139,1.59,4,325,73.0
1243192,0,5,207,40.73268,-73.99255,3,241,30,0,0.0,1,249,
65064,0,5,172,40.71892,-73.99628,3,300,7,2,0.03,1,0,1738.0
1256874,0,2,101,40.77679,-73.91687,3,75,28,49,0.53,1,313,14.0
1257309,0,5,188,40.71693,-73.98948,3,100,5,8,0.11,1,0,418.0
1257760,0,5,201,40.73685,-73.98359,3,399,1,0,0.0,1,12,
136962,0,4,164,40.68501,-73.97019,2,85,5,124,1.32,1,69,46.0
1258363,0,4,123,40.66068,-73.96003,3,80,21,5,0.12,1,0,203.0
1263176,0,4,180,40.67722,-73.96542,2,55,1,147,1.57,1,293,10.0
1177497,1,4,185,40.68975,-73.96703,2,438,1,43,0.46,11,363,87.0
1264655,0,4,121,40.69221,-73.95866,3,110,6,8,0.33,1,4,188.0
1269455,0,5,208,40.72969,-74.00635,3,200,2,37,0.39,1,257,189.0
1177497,1,4,185,40.6893,-73.96602,2,279,1,120,1.28,11,362,21.0
1273825,0,4,158,40.70832,-73.94157,3,137,1,24,0.29,1,0,190.0
1276497,0,4,121,40.68016,-73.94878,3,280,3,5,0.05,1,365,731.0
288711,0,4,158,40.70875,-73.95508,3,199,30,242,2.59,1,102,100.0
714200,0,5,82,40.85888,-73.92886,2,71,4,229,2.45,1,26,19.0
1260921,1,1,44,40.8679,-73.90023,2,42,2,108,1.36,2,302,21.0
1288460,0,4,121,40.6889,-73.95383,3,180,2,181,1.92,1,280,35.0
825022,0,5,206,40.75127,-73.99637,3,226,5,34,0.39,1,302,9.0
283604,0,4,126,40.67607,-73.94421,2,85,3,5,0.05,1,281,1011.0
1292250,0,5,201,40.73834,-73.9823,3,135,1,5,0.06,1,0,1423.0
3647,1,2,51,40.7347,-73.88066,3,79,4,60,0.64,2,297,15.0
936630,0,5,188,40.71876,-73.98851,3,154,1,238,2.59,1,246,17.0
417504,1,4,160,40.73787,-73.95385,3,199,3,34,0.37,28,60,79.0
1306587,0,5,208,40.73291,-74.00059,3,246,4,6,0.16,1,0,742.0
1307773,0,5,86,40.85099,-73.92822,2,125,60,4,0.06,1,364,1468.0
758441,1,4,121,40.68707,-73.91918,2,100,1,7,0.08,4,281,276.0
1311398,0,4,158,40.7184,-73.96019,3,295,5,125,3.04,1,0,3.0
945499,0,4,126,40.67495,-73.95563,2,150,3,0,0.0,1,0,
1311870,0,5,172,40.71582,-73.99902,3,119,1,49,0.58,1,0,1680.0
1313306,1,5,137,40.81068,-73.94288,2,125,1,11,0.12,2,365,653.0
1313306,1,5,137,40.81122,-73.94279,3,400,5,0,0.0,2,365,
1278802,0,4,158,40.71628,-73.95737,2,129,2,241,2.6,1,303,11.0
1317343,0,5,196,40.78558,-73.9726,2,140,1,176,1.89,1,300,11.0
297769,1,5,172,40.7146,-73.991,2,115,4,151,1.63,2,323,24.0
1325961,1,5,149,40.79493,-73.94462,3,200,3,49,0.53,2,0,335.0
552343,0,4,128,40.6623,-73.99049,3,96,120,13,0.14,1,204,312.0
417504,1,4,160,40.73693,-73.95284,3,199,3,33,0.47,28,60,16.0
417504,1,4,160,40.73641,-73.9533,3,199,3,24,0.32,28,84,246.0
417504,1,4,160,40.73794,-73.95254,3,199,3,59,0.66,28,60,16.0
1331493,0,4,146,40.58147,-73.96726,2,69,1,2,0.04,1,303,1476.0
1331850,0,5,196,40.79771,-73.96323,3,185,2,16,0.23,1,261,12.0
1332108,0,5,137,40.81512,-73.94692,2,81,2,72,0.77,1,0,226.0
417504,1,4,160,40.7373,-73.95323,3,199,3,24,0.26,28,60,76.0
417504,1,4,160,40.73708,-73.95271,3,199,3,23,0.26,28,60,18.0
417504,1,4,160,40.73652,-73.95236,3,199,3,43,0.47,28,60,8.0
417504,1,4,160,40.73693,-73.95316,3,199,3,30,0.32,28,56,7.0
417504,1,4,160,40.73784,-73.95324,3,199,3,39,0.44,28,84,11.0
417504,1,4,160,40.73674,-73.95247,2,349,3,8,0.09,28,58,349.0
417504,1,4,160,40.73783,-73.95259,2,249,3,3,0.03,28,60,1345.0
417504,1,4,160,40.73714,-73.95296,2,299,3,6,0.1,28,60,447.0
417504,1,4,160,40.73731,-73.9545,2,179,3,4,0.05,28,81,1314.0
1267021,1,2,53,40.74965,-73.89344,2,54,5,56,0.66,3,365,4.0
1336542,0,4,185,40.68197,-73.96549,3,110,1,2,0.03,1,0,2004.0
1340007,0,4,66,40.70271,-73.91566,3,220,2,178,2.69,1,297,16.0
1302029,0,4,158,40.7116,-73.9529,2,89,30,30,0.8,1,91,40.0
1343630,0,4,121,40.69241,-73.94885,3,170,2,190,2.04,1,315,17.0
506779,1,5,203,40.72004,-73.99424,3,495,7,25,0.27,2,338,10.0
1346437,1,2,67,40.74511,-73.92398,3,80,10,81,0.98,2,40,40.0
1348494,0,4,197,40.68946,-73.99385,2,98,4,216,2.31,1,288,9.0
315401,0,4,121,40.68226,-73.95473,3,125,30,31,0.33,1,218,163.0
1123923,1,4,145,40.67855,-73.8896,2,48,90,53,0.57,2,1,697.0
1356046,1,4,158,40.71408,-73.9489,2,64,3,247,2.65,2,117,19.0
1358312,0,4,185,40.68618,-73.96144,3,154,3,233,2.5,1,0,91.0
1354758,0,4,183,40.67379,-73.98454,3,139,3,135,1.45,1,204,16.0
1233267,0,2,110,40.70554,-73.76637,2,75,4,20,0.23,1,0,1288.0
436599,0,5,208,40.74031,-74.00532,3,325,4,46,0.5,1,20,38.0
